Date,Open,High,Low,Close,Volume,Adj Close
1995/12/19,32.749999,33.25,32.25,32.749999,107716000,1.089071
1995/12/18,35.125,35.249999,31.874999,32.25,166633600,1.072444
1995/12/15,35.500001,36.625,34.374999,35.249999,181720000,1.172207
1995/12/14,38.874999,39.375,37.999999,38.250001,83375600,1.271969
1995/12/13,38.250001,39.000001,36.75,38.375,171225600,1.276126
1995/12/12,38.625,38.625,37.999999,37.999999,44388400,1.263655
1995/12/11,39.5,39.624999,38.375,38.625,27913200,1.284439
1995/12/8,38.749999,39.375,37.874999,39.375,35338800,1.30938
1995/12/7,38.749999,38.749999,37.874999,38.562501,35481600,1.282361
1995/12/6,39.749999,39.875001,38.375,38.749999,50276800,1.288596
1995/12/5,38.5,39.875001,38.250001,39.5,90899200,1.313537
1995/12/4,40.125,40.125,39.000001,39.5,120170400,1.313537
1995/12/1,37.999999,38.250001,37.124999,37.625,51052400,1.251185
1995/11/30,38.874999,39.000001,37.999999,38.125001,43713600,1.267812
1995/11/29,40.125,40.125,39.000001,39.25,26317200,1.305223
1995/11/28,39.375,40.125,39.25,40.000001,44072000,1.330164
1995/11/27,40.624999,40.624999,39.375,39.375,28968800,1.30938
1995/11/24,38.874999,40.375,38.749999,40.187499,27487600,1.336399
1995/11/22,38.625,39.25,38.5,38.625,24701600,1.284439
1995/11/21,38.749999,38.749999,37.874999,38.625,47902400,1.284439
1995/11/20,40.25,40.25,38.5,38.625,37114000,1.280445
1995/11/17,40.000001,40.375,39.749999,40.125,32132800,1.330171
1995/11/16,40.875001,41.499999,39.5,39.9375,56557200,1.323955
1995/11/15,42,42,40.125,41,62034000,1.359178
1995/11/14,41,42.500001,41,41.499999,101819200,1.375753
1995/11/13,40.25,41.25,40.000001,40.875001,79343600,1.355034
1995/11/10,39.375,40.25,38.874999,39.749999,55778800,1.317739
1995/11/9,39.749999,40.000001,38.874999,39.375,65027200,1.305308
1995/11/8,39.749999,41,38.749999,38.874999,89706400,1.288732
1995/11/7,37.75,40.499999,37.5,39.624999,184097200,1.313595
1995/11/6,36.500001,38.749999,36.375001,38.125001,77943600,1.263869
1995/11/3,36.75,36.875,35.875,36.500001,44858800,1.21
1995/11/2,36.875,36.875,36.249999,36.625,38189200,1.214143
1995/11/1,36.625,37.124999,35.500001,36.625,48308400,1.214143
1995/10/31,35.249999,36.625,35.125,36.3125,72304400,1.203784
1995/10/30,34.875,35.249999,34.625001,35.249999,43909600,1.168561
1995/10/27,34.875,34.875,34.125,34.750001,38553200,1.151986
1995/10/26,34.875,35,34.499999,34.875,31466400,1.15613
1995/10/25,35.249999,35.374999,34.750001,34.750001,33325600,1.151986
1995/10/24,35.500001,35.500001,34.875,35.125,53373600,1.164417
1995/10/23,35.125,35.125,34.750001,35.125,49450800,1.164417
1995/10/20,35.249999,35.249999,34.625001,35.125,96583200,1.164417
1995/10/19,35.875,36.124999,34.750001,34.750001,236224800,1.151986
1995/10/18,36.999999,39.562501,36.75,37.375001,128100000,1.239006
1995/10/17,36.500001,36.875,35.875,36.625,44654400,1.214143
1995/10/16,36.249999,36.999999,35.875,36.124999,45516800,1.197568
1995/10/13,35.75,36.875,35.500001,36,58797200,1.193424
1995/10/12,35,35.374999,34.750001,35.3125,40513200,1.170633
1995/10/11,35.249999,35.625001,34.125,34.875,83218800,1.15613
1995/10/10,34.374999,35,33.624999,34.6875,100066400,1.149914
1995/10/9,35.374999,35.75,34.374999,34.812499,93142000,1.154058
1995/10/6,36.75,36.999999,35.625001,35.687499,77260400,1.183065
1995/10/5,36.249999,36.625,35.875,36.500001,61017600,1.21
1995/10/4,36.625,36.999999,36,36.375001,66693200,1.205856
1995/10/3,38.125001,38.5,37.124999,37.625,72455600,1.247294
1995/10/2,37.75,38.5,37.5,37.625,98000000,1.247294
1995/9/29,37.999999,38.250001,36.875,37.250001,70854000,1.234863
1995/9/28,36.500001,37.874999,36.500001,37.75,82796000,1.251438
1995/9/27,37.5,37.5,34.750001,36.249999,112809200,1.201712
1995/9/26,37.75,37.874999,37.124999,37.375001,62725600,1.239006
1995/9/25,38.250001,38.265599,37.375001,37.515602,78803200,1.243667
1995/9/22,36.875,37.250001,36.375001,37.0625,99660400,1.228647
1995/9/21,36.500001,37.5,36.375001,36.999999,86833600,1.226575
1995/9/20,37.250001,37.375001,36.500001,36.625,80452400,1.214143
1995/9/19,36.75,37.124999,36.124999,36.75,122505600,1.218287
1995/9/18,36.375001,36.812501,35.875,36.687499,155372000,1.216215
1995/9/15,37.375001,39.875001,35.500001,35.875,302990800,1.18928
1995/9/14,41.374999,41.625001,39.749999,40.000001,137639600,1.326027
1995/9/13,42.875,43.375001,42,42.374999,80687600,1.40476
1995/9/12,44.5,44.874999,42.625001,42.937501,81564000,1.423407
1995/9/11,44.874999,45.5,44.250001,44.250001,43122800,1.466917
1995/9/8,44.75,44.874999,44.5,44.75,43694000,1.483493
1995/9/7,43.999999,45.312499,43.75,44.75,65581600,1.483493
1995/9/6,43.875,44.171799,43.500001,43.75,50190000,1.450342
1995/9/5,43.500001,43.500001,42.75,43.500001,44993200,1.442054
1995/9/1,43,43.500001,42.875,42.937501,24595200,1.423407
1995/8/31,43.375001,43.500001,43,43,21966000,1.425479
1995/8/30,43.249999,43.75,43.124999,43.375001,38368400,1.43791
1995/8/29,43,43.249999,42.500001,43.124999,79265200,1.429623
1995/8/28,44.874999,44.999999,43,43,60760000,1.425479
1995/8/25,45.874999,45.874999,44.625,44.75,33586000,1.483493
1995/8/24,45.625,46.25,45.5,45.749999,71982400,1.516643
1995/8/23,44.874999,45.874999,44.625,45.5,63450800,1.508356
1995/8/22,44.375001,45.125001,44.124999,44.75,54261200,1.483493
1995/8/21,44.874999,45.375,44.124999,44.124999,67944800,1.462773
1995/8/18,44.874999,45.125001,43.75,44.874999,60289600,1.487636
1995/8/17,44.625,45.5,44.124999,44.625,61723200,1.479349
1995/8/16,43.999999,44.5,43.625,44.5,73158400,1.475205
1995/8/15,43.875,44.124999,43.124999,44.0625,79466800,1.456719
1995/8/14,43,43.75,42.875,43.375001,41851600,1.433991
1995/8/11,42.875,43.124999,41.875,43.062501,51732800,1.423659
1995/8/10,43.124999,43.249999,42.625001,42.75,41006000,1.413328
1995/8/9,42.625001,43.75,42.500001,43.124999,92254400,1.425725
1995/8/8,43.625,43.75,42.374999,42.500001,58648800,1.405063
1995/8/7,44.124999,44.625,43.124999,43.375001,48440000,1.433991
1995/8/4,44.999999,45.125001,43.75,44.250001,48078800,1.462918
1995/8/3,44.124999,45.625,43.875,44.999999,53482800,1.487713
1995/8/2,43.875,44.999999,43.75,44.375001,68782000,1.467051
1995/8/1,44.874999,44.874999,43.500001,43.500001,52729600,1.438123
1995/7/31,45.5,45.625,44.75,44.999999,39631200,1.487713
1995/7/28,46.749999,47.25,44.999999,45.5,65234400,1.504244
1995/7/27,45.5,47.499999,45.5,46.8125,81295200,1.547635
1995/7/26,46.25,46.25,45.375,45.375,42862400,1.500111
1995/7/25,46.000001,46.375,45.625,45.749999,65881200,1.512509
1995/7/24,43.999999,45.5,43.75,45.375,53656400,1.500111
1995/7/21,43,44.874999,43,43.75,189470400,1.446388
1995/7/20,46.000001,47.375,44.999999,47.062499,82818400,1.5559
1995/7/19,47.000001,48,44.999999,45.5,130258800,1.504244
1995/7/18,49,49.5625,47.750001,48.125,63658000,1.591027
1995/7/17,48.875,49.75,48.625001,49,56540400,1.619955
1995/7/14,47.375,49,47.000001,48.750001,69482000,1.61169
1995/7/13,47.375,48.750001,47.125,47.624999,88082400,1.574497
1995/7/12,47.25,48,46.125001,47.000001,70952000,1.553834
1995/7/11,47.750001,48.625001,47.062499,47.125,53673200,1.557967
1995/7/10,48.625001,49.875,48.125,48.625001,74482800,1.607557
1995/7/7,46.875001,49.249999,46.749999,48.625001,96779200,1.607557
1995/7/6,46.5,47.000001,45.749999,47.000001,46023600,1.553834
1995/7/5,46.875001,47.875001,46.5,46.5,44265200,1.537304
1995/7/3,46.5,47.125,46.25,46.9375,9847600,1.551768
1995/6/30,47.25,47.875001,46.125001,46.437501,41372800,1.535238
1995/6/29,46.375,48.125,46.000001,47.25,58139200,1.562099
1995/6/28,46.000001,47.499999,45.375,46.624999,66589600,1.541436
1995/6/27,47.375,48.25,46.375,46.375,54275200,1.533171
1995/6/26,48.25,48.499999,47.624999,48.125,38194800,1.591027
1995/6/23,48.750001,49,47.750001,48.750001,57990800,1.61169
1995/6/22,49,49.625001,48.625001,49.125,118479200,1.624087
1995/6/21,47.624999,50.124999,46.749999,49.374999,156503200,1.632352
1995/6/20,46.000001,47.750001,46.000001,47.375,184632000,1.566232
1995/6/19,43.875,45.250001,43.500001,44.375001,117384400,1.467051
1995/6/16,43.875,43.999999,43.500001,43.875,22302000,1.450521
1995/6/15,43.625,43.75,43.375001,43.625,23189600,1.442256
1995/6/14,43.875,43.875,43.375001,43.625,29512000,1.442256
1995/6/13,44.5,44.625,43.875,43.999999,31486000,1.454653
1995/6/12,43.999999,44.5,43.875,44.171799,53029200,1.460333
1995/6/9,43.625,43.75,43.124999,43.500001,46656400,1.438123
1995/6/8,43.375001,43.375001,42.125,42.937501,34034000,1.419527
1995/6/7,44.124999,44.124999,43.124999,43.124999,31130400,1.425725
1995/6/6,43.625,44.375001,43.500001,43.999999,78817200,1.454653
1995/6/5,42.374999,43.500001,42.125,43.500001,63663600,1.438123
1995/6/2,41.875,42.374999,41.499999,42.125,26423600,1.392665
1995/6/1,41.875,42.500001,41.750001,42.187501,46681600,1.394731
1995/5/31,42.125,42.125,41,41.5625,39883200,1.374069
1995/5/30,42.625001,42.875,41.499999,42,49095200,1.388533
1995/5/26,43,43.124999,42.249999,42.687499,28638400,1.411262
1995/5/25,43.249999,43.999999,43,43.375001,45715600,1.430019
1995/5/24,43.75,44.250001,42.875,43.500001,66166800,1.43414
1995/5/23,44.124999,44.375001,43.500001,43.875,69165600,1.446504
1995/5/22,42.500001,44.124999,42.249999,44.124999,92971200,1.454746
1995/5/19,42.875,43.75,42.625001,42.75,80648400,1.409414
1995/5/18,44.124999,44.124999,43.249999,43.375001,92892800,1.430019
1995/5/17,43.75,44.375001,43.500001,43.999999,65786000,1.450625
1995/5/16,43.124999,44.375001,42.500001,43.75,83129200,1.442383
1995/5/15,43.124999,43.75,42.500001,43.625,98338800,1.438262
1995/5/12,40.875001,43.687499,40.499999,43.625,161988400,1.438262
1995/5/11,41.625001,41.625001,40.375,41,130905600,1.351719
1995/5/10,41.499999,41.875,40.750001,41.4375,68768000,1.366142
1995/5/9,40.624999,41.374999,40.000001,41.25,80732400,1.359961
1995/5/8,39.875001,41,39.749999,40.499999,96742800,1.335234
1995/5/5,38.749999,39.125001,38.125001,38.874999,52001600,1.28166
1995/5/4,38.250001,39.875001,37.999999,38.5,75910800,1.269297
1995/5/3,38.250001,38.625,37.999999,38.125001,42196000,1.256933
1995/5/2,38.250001,38.375,37.5,38.125001,30002000,1.256933
1995/5/1,38.250001,38.749999,37.999999,38.250001,44489200,1.261055
1995/4/28,37.999999,38.375,37.5,38.250001,48829200,1.261055
1995/4/27,38.5,38.5,37.75,37.874999,34966400,1.248691
1995/4/26,37.625,38.749999,37.375001,38.250001,57610000,1.261055
1995/4/25,39.125001,39.375,37.250001,37.75,68409600,1.24457
1995/4/24,39.000001,39.624999,38.5,39.000001,68059600,1.285781
1995/4/21,37.250001,39.5,37.124999,39.125001,166656000,1.289902
1995/4/20,37.124999,38.5,36.625,37.625,82376000,1.240449
1995/4/19,37.5,37.5,35.625001,36.375001,69857200,1.199238
1995/4/18,38.5,38.625,37.5,37.5,57783600,1.236328
1995/4/17,38.125001,39.375,37.874999,38.375,52203200,1.265176
1995/4/13,39.25,39.25,37.874999,38.250001,43590400,1.261055
1995/4/12,38.250001,39.624999,37.375001,39.000001,118678000,1.285781
1995/4/11,36.75,37.874999,36.625,37.75,53628400,1.24457
1995/4/10,36.875,36.999999,36.124999,36.625,29450400,1.20748
1995/4/7,36.999999,37.124999,36.249999,36.75,73931200,1.211601
1995/4/6,37.250001,37.999999,35.5312,36.75,180706400,1.211601
1995/4/5,34.125,34.750001,33.750001,34.750001,66214400,1.145664
1995/4/4,35.75,35.875,33.624999,33.875001,107049600,1.116816
1995/4/3,35.500001,35.75,35.125,35.500001,38575600,1.17039
1995/3/31,35.125,35.625001,34.750001,35.249999,45810800,1.162148
1995/3/30,34.625001,35.500001,34.499999,35.374999,68353600,1.166269
1995/3/29,34,34.875,33.875001,34.374999,124219200,1.133301
1995/3/28,36.249999,36.343699,34.125,34.374999,172449200,1.133301
1995/3/27,37.625,37.625,36.625,37.1875,35700000,1.226025
1995/3/24,37.375001,37.874999,37.250001,37.75,32029200,1.24457
1995/3/23,37.874999,37.999999,36.984301,37.124999,42523600,1.223965
1995/3/22,36.249999,39.5,36.249999,38.0625,119786800,1.254873
1995/3/21,35.500001,36.75,35.249999,36.249999,76342000,1.195117
1995/3/20,35.125,35.625001,35,35.249999,47471200,1.162148
1995/3/17,35.500001,35.500001,34.875,35.125,53911200,1.158027
1995/3/16,35.249999,36,35,35.249999,79184000,1.162148
1995/3/15,35.500001,36.249999,34.875,35,182742000,1.153906
1995/3/14,38.250001,38.250001,34.499999,35,181966400,1.153906
1995/3/13,39.624999,39.624999,37.999999,38.125001,81438000,1.256933
1995/3/10,39.624999,40.375,39.375,39.5,34353200,1.302265
1995/3/9,39.875001,40.375,39.375,39.749999,49170800,1.310508
1995/3/8,38.749999,40.125,37.75,39.562501,91218400,1.304326
1995/3/7,39.875001,39.875001,38.250001,38.312499,37696400,1.263115
1995/3/6,39.749999,40.000001,39.5,39.749999,33180000,1.310508
1995/3/3,39.749999,40.6875,39.5,40.25,36442000,1.326992
1995/3/2,40.125,40.750001,39.749999,40.000001,67186000,1.31875
1995/3/1,39.749999,40.125,39.4218,40.000001,56112000,1.31875
1995/2/28,38.5,39.875001,37.999999,39.5,55742400,1.302265
1995/2/27,38.250001,39.000001,38.1093,38.250001,67202800,1.261055
1995/2/24,40.125,40.375,38.5,39.000001,142203600,1.285781
1995/2/23,41.125,41.875,40.000001,40.187499,78677200,1.324931
1995/2/22,40.624999,41,40.125,40.8125,73354400,1.345537
